year,month,day,wind_dir,sea_surface_temperature,wvht,water_level,time
1984,10,20,234.58333333333331,NA,NA,NA,1984-10-20
1984,10,21,212.5,NA,NA,NA,1984-10-21
1984,10,22,227.08333333333331,NA,NA,NA,1984-10-22
1984,10,23,114.58333333333333,NA,NA,NA,1984-10-23
1984,10,24,167.08333333333334,NA,NA,NA,1984-10-24
1984,10,25,255.83333333333331,NA,NA,NA,1984-10-25
1984,10,26,136.25,NA,NA,NA,1984-10-26
1984,10,27,138.75,NA,NA,NA,1984-10-27
1984,10,28,187.91666666666666,NA,NA,NA,1984-10-28
1984,10,29,179.16666666666669,NA,NA,NA,1984-10-29
1984,10,30,43.33333333333333,NA,NA,NA,1984-10-30
1984,10,31,184.16666666666669,NA,NA,NA,1984-10-31
1984,11,1,75,NA,NA,NA,1984-11-01
1984,11,2,226.95652173913044,NA,NA,NA,1984-11-02
1984,11,3,200.41666666666666,NA,NA,NA,1984-11-03
1984,11,4,94.16666666666666,NA,NA,NA,1984-11-04
1984,11,5,120.83333333333334,NA,NA,NA,1984-11-05
1984,11,6,282.5,NA,NA,NA,1984-11-06
1984,11,7,308.75,NA,NA,NA,1984-11-07
1984,11,8,161.66666666666666,NA,NA,NA,1984-11-08
1984,11,9,152.08333333333334,NA,NA,NA,1984-11-09
1984,11,10,171.25,NA,NA,NA,1984-11-10
1984,11,11,169.16666666666666,NA,NA,NA,1984-11-11
1984,11,12,160,NA,NA,NA,1984-11-12
1984,11,13,242.5,NA,NA,NA,1984-11-13
1984,11,14,302.9166666666667,NA,NA,NA,1984-11-14
1984,11,15,253.33333333333331,NA,NA,NA,1984-11-15
1984,11,16,233.33333333333334,NA,NA,NA,1984-11-16
1984,11,17,269.5833333333333,NA,NA,NA,1984-11-17
1984,11,18,257.0833333333333,NA,NA,NA,1984-11-18
1984,11,19,282.5,NA,NA,NA,1984-11-19
1984,11,20,298.3333333333333,NA,NA,NA,1984-11-20
1984,11,21,292.0833333333333,NA,NA,NA,1984-11-21
1984,11,22,289.1304347826087,NA,NA,NA,1984-11-22
1984,11,23,241.66666666666666,NA,NA,NA,1984-11-23
1984,11,24,270,NA,NA,NA,1984-11-24
1984,11,25,127.08333333333333,NA,NA,NA,1984-11-25
1984,11,26,196.66666666666669,NA,NA,NA,1984-11-26
1984,11,27,217.08333333333331,NA,NA,NA,1984-11-27
1984,11,28,177.5,NA,NA,NA,1984-11-28
1984,11,29,145,NA,NA,NA,1984-11-29
1984,11,30,265,NA,NA,NA,1984-11-30
1984,12,1,231.66666666666666,NA,NA,NA,1984-12-01
1984,12,2,262.0833333333333,NA,NA,NA,1984-12-02
1984,12,3,165.41666666666669,NA,NA,NA,1984-12-03
1984,12,4,256.25,NA,NA,NA,1984-12-04
1984,12,5,272.60869565217394,NA,NA,NA,1984-12-05
1984,12,6,139.16666666666669,NA,NA,NA,1984-12-06
1984,12,7,279.5833333333333,NA,NA,NA,1984-12-07
1984,12,8,245.2173913043478,NA,NA,NA,1984-12-08
1984,12,9,260.8333333333333,NA,NA,NA,1984-12-09
1984,12,10,146.25,NA,NA,NA,1984-12-10
1984,12,11,106.66666666666666,NA,NA,NA,1984-12-11
1984,12,12,137.82608695652175,NA,NA,NA,1984-12-12
1984,12,13,213.33333333333334,NA,NA,NA,1984-12-13
1984,12,14,161.30434782608694,NA,NA,NA,1984-12-14
1984,12,15,37.083333333333336,NA,NA,NA,1984-12-15
1984,12,16,147.08333333333331,NA,NA,NA,1984-12-16
1984,12,17,223.75,NA,NA,NA,1984-12-17
1984,12,18,259.1666666666667,NA,NA,NA,1984-12-18
1984,12,19,216.52173913043478,NA,NA,NA,1984-12-19
1984,12,20,251.25,NA,NA,NA,1984-12-20
1984,12,21,200.41666666666666,NA,NA,NA,1984-12-21
1984,12,22,182.60869565217394,NA,NA,NA,1984-12-22
1984,12,23,245,NA,NA,NA,1984-12-23
1984,12,24,205,NA,NA,NA,1984-12-24
1984,12,25,249.16666666666669,NA,NA,NA,1984-12-25
1984,12,26,260.8333333333333,NA,NA,NA,1984-12-26
1984,12,27,206.66666666666666,NA,NA,NA,1984-12-27
1984,12,28,190,NA,NA,NA,1984-12-28
1984,12,29,222.08333333333334,NA,NA,NA,1984-12-29
1984,12,30,283.75,NA,NA,NA,1984-12-30
1984,12,31,250.41666666666669,NA,NA,NA,1984-12-31
1985,1,1,82.91666666666667,NA,NA,NA,1985-01-01
1985,1,2,102.08333333333334,NA,NA,NA,1985-01-02
1985,1,3,300.4166666666667,NA,NA,NA,1985-01-03
1985,1,4,280.8333333333333,NA,NA,NA,1985-01-04
1985,1,5,274.5833333333333,NA,NA,NA,1985-01-05
1985,1,6,277.0833333333333,NA,NA,NA,1985-01-06
1985,1,7,115.83333333333334,NA,NA,NA,1985-01-07
1985,1,8,179.16666666666666,NA,NA,NA,1985-01-08
1985,1,9,283.3333333333333,NA,NA,NA,1985-01-09
1985,1,10,282.9166666666667,NA,NA,NA,1985-01-10
1985,1,11,305.4166666666667,NA,NA,NA,1985-01-11
1985,1,12,306.95652173913044,NA,NA,NA,1985-01-12
1985,1,13,286.25,NA,NA,NA,1985-01-13
1985,1,14,242.5,NA,NA,NA,1985-01-14
1985,1,15,294.54545454545456,NA,NA,NA,1985-01-15
1985,1,16,294.1666666666667,NA,NA,NA,1985-01-16
1985,1,17,234.78260869565216,NA,NA,NA,1985-01-17
1985,1,18,215,NA,NA,NA,1985-01-18
1985,1,19,209.16666666666666,NA,NA,NA,1985-01-19
1985,1,20,250,NA,NA,NA,1985-01-20
1985,1,21,255.83333333333334,NA,NA,NA,1985-01-21
1985,1,22,246.08695652173913,NA,NA,NA,1985-01-22
1985,1,23,249.58333333333334,NA,NA,NA,1985-01-23
1985,1,24,248.75,NA,NA,NA,1985-01-24
1985,1,25,220.41666666666669,NA,NA,NA,1985-01-25
1985,1,26,322.9166666666667,NA,NA,NA,1985-01-26
1985,1,27,276.25,NA,NA,NA,1985-01-27
1985,1,28,281.6666666666667,NA,NA,NA,1985-01-28
1985,1,29,308.3333333333333,NA,NA,NA,1985-01-29
1985,1,30,292.5,NA,NA,NA,1985-01-30
1985,1,31,166.25,NA,NA,NA,1985-01-31
1985,2,1,61.666666666666664,NA,NA,NA,1985-02-01
1985,2,2,47.916666666666664,NA,NA,NA,1985-02-02
1985,2,3,271.25,NA,NA,NA,1985-02-03
1985,2,4,279.5833333333333,NA,NA,NA,1985-02-04
1985,2,5,273.3333333333333,NA,NA,NA,1985-02-05
1985,2,6,20.833333333333336,NA,NA,NA,1985-02-06
1985,2,7,247.91666666666669,NA,NA,NA,1985-02-07
1985,2,8,279.1304347826087,NA,NA,NA,1985-02-08
1985,2,9,297.0833333333333,NA,NA,NA,1985-02-09
1985,2,10,275.4166666666667,NA,NA,NA,1985-02-10
1985,2,11,195.83333333333331,NA,NA,NA,1985-02-11
1985,2,12,110.83333333333334,NA,NA,NA,1985-02-12
1985,2,13,134.34782608695653,NA,NA,NA,1985-02-13
1985,2,14,208.33333333333334,NA,NA,NA,1985-02-14
1985,2,15,215.83333333333334,NA,NA,NA,1985-02-15
1985,2,16,252.91666666666666,NA,NA,NA,1985-02-16
1985,2,17,218.33333333333334,NA,NA,NA,1985-02-17
1985,2,18,253.75,NA,NA,NA,1985-02-18
1985,2,19,219.16666666666666,NA,NA,NA,1985-02-19
1985,2,20,263.75,NA,NA,NA,1985-02-20
1985,2,21,205.83333333333331,NA,NA,NA,1985-02-21
1985,2,22,204.16666666666666,NA,NA,NA,1985-02-22
1985,2,23,217.08333333333334,NA,NA,NA,1985-02-23
1985,2,24,77.08333333333334,NA,NA,NA,1985-02-24
1985,2,25,243.33333333333331,NA,NA,NA,1985-02-25
1985,2,26,145.2173913043478,NA,NA,NA,1985-02-26
1985,2,27,212.5,NA,NA,NA,1985-02-27
1985,2,28,275.4166666666667,NA,NA,NA,1985-02-28
1985,3,1,214.58333333333334,NA,NA,NA,1985-03-01
1985,3,2,213.75,NA,NA,NA,1985-03-02
1985,3,3,288.69565217391306,NA,NA,NA,1985-03-03
1985,3,4,209.58333333333334,NA,NA,NA,1985-03-04
1985,3,5,170.41666666666669,NA,NA,NA,1985-03-05
1985,3,6,156.9565217391304,NA,NA,NA,1985-03-06
1985,3,7,262.5,NA,NA,NA,1985-03-07
1985,3,8,217.5,NA,NA,NA,1985-03-08
1985,3,9,247.08333333333331,NA,NA,NA,1985-03-09
1985,3,10,171.66666666666669,NA,NA,NA,1985-03-10
1985,3,11,155.83333333333334,NA,NA,NA,1985-03-11
1985,3,12,157.5,NA,NA,NA,1985-03-12
1985,3,13,265,NA,NA,NA,1985-03-13
1985,3,14,266.25,NA,NA,NA,1985-03-14
1985,3,15,262.0833333333333,NA,NA,NA,1985-03-15
1985,3,16,281.25,NA,NA,NA,1985-03-16
1985,3,17,151.7391304347826,NA,NA,NA,1985-03-17
1985,3,18,27.5,NA,NA,NA,1985-03-18
1985,3,19,153.75,NA,NA,NA,1985-03-19
1985,3,20,220.8695652173913,NA,NA,NA,1985-03-20
1985,3,21,296.6666666666667,NA,NA,NA,1985-03-21
1985,3,22,242.5,NA,NA,NA,1985-03-22
1985,3,23,186.08695652173913,NA,NA,NA,1985-03-23
1985,3,24,92.5,NA,NA,NA,1985-03-24
1985,3,25,251.66666666666666,NA,NA,NA,1985-03-25
1985,3,26,301.6666666666667,NA,NA,NA,1985-03-26
1985,3,27,223.33333333333331,NA,NA,NA,1985-03-27
1985,3,28,163.75,NA,NA,NA,1985-03-28
1985,3,29,170.41666666666669,NA,NA,NA,1985-03-29
1985,3,30,275.6521739130435,NA,NA,NA,1985-03-30
1985,3,31,216.66666666666669,NA,NA,NA,1985-03-31
1985,4,1,73.04347826086956,NA,NA,NA,1985-04-01
1985,4,2,185.41666666666669,NA,NA,NA,1985-04-02
1985,4,3,223.33333333333331,NA,NA,NA,1985-04-03
1985,4,4,246.66666666666669,NA,NA,NA,1985-04-04
1985,4,5,73.75,NA,NA,NA,1985-04-05
1985,4,6,88.2608695652174,NA,NA,NA,1985-04-06
1985,4,7,235,NA,NA,NA,1985-04-07
1985,4,8,222.08333333333334,NA,NA,NA,1985-04-08
1985,4,9,267.9166666666667,NA,NA,NA,1985-04-09
1985,4,10,265.83333333333337,NA,NA,NA,1985-04-10
1985,4,11,219.16666666666666,NA,NA,NA,1985-04-11
1985,4,12,297.9166666666667,NA,NA,NA,1985-04-12
1985,4,13,159.16666666666669,NA,NA,NA,1985-04-13
1985,4,14,155.41666666666666,NA,NA,NA,1985-04-14
1985,4,15,177.08333333333334,NA,NA,NA,1985-04-15
1985,4,16,115,NA,NA,NA,1985-04-16
1985,4,17,292.5,NA,NA,NA,1985-04-17
1985,4,18,260.8333333333333,NA,NA,NA,1985-04-18
1985,4,19,179.56521739130434,NA,NA,NA,1985-04-19
1985,4,20,107.08333333333334,NA,NA,NA,1985-04-20
1985,4,21,188.75,NA,NA,NA,1985-04-21
1985,4,22,118.33333333333334,NA,NA,NA,1985-04-22
1985,4,23,92.5,NA,NA,NA,1985-04-23
1985,4,24,175.83333333333334,NA,NA,NA,1985-04-24
1985,4,25,181.66666666666669,NA,NA,NA,1985-04-25
1985,4,26,273.3333333333333,NA,NA,NA,1985-04-26
1985,4,27,225.83333333333331,NA,NA,NA,1985-04-27
1985,4,28,228.33333333333331,NA,NA,NA,1985-04-28
1985,4,29,243.75,NA,NA,NA,1985-04-29
1985,4,30,228.33333333333334,NA,NA,NA,1985-04-30
1985,5,1,270.8333333333333,NA,NA,NA,1985-05-01
1985,5,2,107.5,NA,NA,NA,1985-05-02
1985,5,3,57.91666666666666,NA,NA,NA,1985-05-03
1985,5,4,235.83333333333334,NA,NA,NA,1985-05-04
1985,5,5,130,NA,NA,NA,1985-05-05
1985,5,6,30,NA,NA,NA,1985-05-06
1985,5,7,182.5,NA,NA,NA,1985-05-07
1985,5,8,280.4166666666667,NA,NA,NA,1985-05-08
1985,5,9,225.41666666666669,NA,NA,NA,1985-05-09
1985,5,10,217.5,NA,NA,NA,1985-05-10
1985,5,11,205.41666666666669,NA,NA,NA,1985-05-11
1985,5,12,30.416666666666668,NA,NA,NA,1985-05-12
1985,5,13,132.91666666666669,NA,NA,NA,1985-05-13
1985,5,14,105,NA,NA,NA,1985-05-14
1985,5,15,192.08333333333331,NA,NA,NA,1985-05-15
1985,5,16,185,NA,NA,NA,1985-05-16
1985,5,17,141.66666666666669,NA,NA,NA,1985-05-17
1985,5,18,125.83333333333334,NA,NA,NA,1985-05-18
1985,5,19,234.58333333333334,NA,NA,NA,1985-05-19
1985,5,20,187.5,NA,NA,NA,1985-05-20
1985,5,21,194.16666666666666,NA,NA,NA,1985-05-21
1985,5,22,187.08333333333331,NA,NA,NA,1985-05-22
1985,5,23,88.2608695652174,NA,NA,NA,1985-05-23
1985,5,24,195.45454545454544,NA,NA,NA,1985-05-24
1985,5,25,174.16666666666666,NA,NA,NA,1985-05-25
1985,5,26,105.65217391304347,NA,NA,NA,1985-05-26
1985,5,27,79.16666666666666,NA,NA,NA,1985-05-27
1985,5,28,80,NA,NA,NA,1985-05-28
1985,5,29,92.5,NA,NA,NA,1985-05-29
1985,5,30,204.16666666666669,NA,NA,NA,1985-05-30
1985,5,31,182.5,NA,NA,NA,1985-05-31
1985,6,1,199.16666666666669,NA,NA,NA,1985-06-01
1985,6,2,213.75,NA,NA,NA,1985-06-02
1985,6,3,205.83333333333334,NA,NA,NA,1985-06-03
1985,6,4,222.91666666666669,NA,NA,NA,1985-06-04
1985,6,5,101.7391304347826,NA,NA,NA,1985-06-05
1985,6,6,135.41666666666669,NA,NA,NA,1985-06-06
1985,6,7,264.5833333333333,NA,NA,NA,1985-06-07
1985,6,8,203.75,NA,NA,NA,1985-06-08
1985,6,9,157.91666666666666,NA,NA,NA,1985-06-09
1985,6,10,237.5,NA,NA,NA,1985-06-10
1985,6,11,237.5,NA,NA,NA,1985-06-11
1985,6,12,80.83333333333334,NA,NA,NA,1985-06-12
1985,6,13,136.25,NA,NA,NA,1985-06-13
1985,6,14,257.9166666666667,NA,NA,NA,1985-06-14
1985,6,15,233.75,NA,NA,NA,1985-06-15
1985,6,16,155.83333333333331,NA,NA,NA,1985-06-16
1985,6,17,121.73913043478261,NA,NA,NA,1985-06-17
1985,6,18,165.83333333333334,NA,NA,NA,1985-06-18
1985,6,19,215.83333333333331,NA,NA,NA,1985-06-19
1985,6,20,233.75,NA,NA,NA,1985-06-20
1985,6,21,226.25,NA,NA,NA,1985-06-21
1985,6,22,193.33333333333331,NA,NA,NA,1985-06-22
1985,6,23,174.16666666666666,NA,NA,NA,1985-06-23
1985,6,24,185.41666666666666,NA,NA,NA,1985-06-24
1985,6,25,290,NA,NA,NA,1985-06-25
1985,6,26,205.83333333333334,NA,NA,NA,1985-06-26
1985,6,27,22.083333333333336,NA,NA,NA,1985-06-27
1985,6,28,135,NA,NA,NA,1985-06-28
1985,6,29,103.33333333333334,NA,NA,NA,1985-06-29
1985,6,30,183.75,NA,NA,NA,1985-06-30
1985,7,1,145,NA,NA,NA,1985-07-01
1985,7,2,162.91666666666666,NA,NA,NA,1985-07-02
1985,7,3,190,NA,NA,NA,1985-07-03
1985,7,4,214.16666666666669,NA,NA,NA,1985-07-04
1985,7,5,192.5,NA,NA,NA,1985-07-05
1985,7,6,175.41666666666666,NA,NA,NA,1985-07-06
1985,7,7,203.75,NA,NA,NA,1985-07-07
1985,7,8,261.6666666666667,NA,NA,NA,1985-07-08
1985,7,9,179.16666666666669,NA,NA,NA,1985-07-09
1985,7,10,171.30434782608697,NA,NA,NA,1985-07-10
1985,7,11,232.5,NA,NA,NA,1985-07-11
1985,7,12,222.17391304347825,NA,NA,NA,1985-07-12
1985,7,13,193.33333333333334,NA,NA,NA,1985-07-13
1985,7,14,190,NA,NA,NA,1985-07-14
1985,7,15,206.66666666666666,NA,NA,NA,1985-07-15
1985,7,16,203.33333333333334,NA,NA,NA,1985-07-16
1985,7,17,194.16666666666669,NA,NA,NA,1985-07-17
1985,7,18,201.7391304347826,NA,NA,NA,1985-07-18
1985,7,19,193.33333333333334,NA,NA,NA,1985-07-19
1985,7,20,249.58333333333331,NA,NA,NA,1985-07-20
1985,7,21,181.66666666666666,NA,NA,NA,1985-07-21
1985,7,22,200.83333333333334,NA,NA,NA,1985-07-22
1985,7,23,291.25,NA,NA,NA,1985-07-23
1985,7,24,234.58333333333331,NA,NA,NA,1985-07-24
1985,7,25,188.75,NA,NA,NA,1985-07-25
1985,7,26,177.5,NA,NA,NA,1985-07-26
1985,7,27,237.91666666666669,NA,NA,NA,1985-07-27
1985,7,28,181.25,NA,NA,NA,1985-07-28
1985,7,29,172.5,NA,NA,NA,1985-07-29
1985,7,30,184.58333333333331,NA,NA,NA,1985-07-30
1985,7,31,66.25,NA,NA,NA,1985-07-31
1985,8,1,134.16666666666669,NA,NA,NA,1985-08-01
1985,8,2,189.58333333333331,NA,NA,NA,1985-08-02
1985,8,3,215.41666666666669,NA,NA,NA,1985-08-03
1985,8,4,183.33333333333331,NA,NA,NA,1985-08-04
1985,8,5,168.33333333333331,NA,NA,NA,1985-08-05
1985,8,6,179.16666666666666,NA,NA,NA,1985-08-06
1985,8,7,183.33333333333334,NA,NA,NA,1985-08-07
1985,8,8,183.33333333333334,NA,NA,NA,1985-08-08
1985,8,9,204.16666666666669,NA,NA,NA,1985-08-09
1985,8,10,129.58333333333331,NA,NA,NA,1985-08-10
1985,8,11,186.25,NA,NA,NA,1985-08-11
1985,8,12,162.08333333333331,NA,NA,NA,1985-08-12
1985,8,13,167.5,NA,NA,NA,1985-08-13
1985,8,14,187.91666666666666,NA,NA,NA,1985-08-14
1985,8,15,212.08333333333334,NA,NA,NA,1985-08-15
1985,8,16,259.5833333333333,NA,NA,NA,1985-08-16
1985,8,17,231.66666666666669,NA,NA,NA,1985-08-17
1985,8,18,85,NA,NA,NA,1985-08-18
1985,8,19,111.25,NA,NA,NA,1985-08-19
1985,8,20,159.58333333333334,NA,NA,NA,1985-08-20
1985,8,21,184.34782608695653,NA,NA,NA,1985-08-21
1985,8,22,90.41666666666667,NA,NA,NA,1985-08-22
1985,8,23,225,NA,NA,NA,1985-08-23
1985,8,24,165.41666666666669,NA,NA,NA,1985-08-24
1985,8,25,146.66666666666666,NA,NA,NA,1985-08-25
1985,8,26,27.083333333333336,NA,NA,NA,1985-08-26
1985,8,27,112.5,NA,NA,NA,1985-08-27
1985,8,28,270.4166666666667,NA,NA,NA,1985-08-28
1985,8,29,180.83333333333334,NA,NA,NA,1985-08-29
1985,8,30,155,NA,NA,NA,1985-08-30
1985,8,31,22.5,NA,NA,NA,1985-08-31
1985,9,1,172.6086956521739,NA,NA,NA,1985-09-01
1985,9,2,203.33333333333334,NA,NA,NA,1985-09-02
1985,9,3,251.25,NA,NA,NA,1985-09-03
1985,9,4,217.91666666666669,NA,NA,NA,1985-09-04
1985,9,5,174.16666666666669,NA,NA,NA,1985-09-05
1985,9,6,66.25,NA,NA,NA,1985-09-06
1985,9,7,57.5,NA,NA,NA,1985-09-07
1985,9,8,218.75,NA,NA,NA,1985-09-08
1985,9,9,91.66666666666667,NA,NA,NA,1985-09-09
1985,9,10,58.75,NA,NA,NA,1985-09-10
1985,9,11,251.66666666666666,NA,NA,NA,1985-09-11
1985,9,12,255,NA,NA,NA,1985-09-12
1985,9,13,220.83333333333334,NA,NA,NA,1985-09-13
1985,9,14,299.1666666666667,NA,NA,NA,1985-09-14
1985,9,15,257.3913043478261,NA,NA,NA,1985-09-15
1985,9,16,206.66666666666669,NA,NA,NA,1985-09-16
1985,9,17,140.83333333333334,NA,NA,NA,1985-09-17
1985,9,18,198.33333333333334,NA,NA,NA,1985-09-18
1985,9,19,219.16666666666666,NA,NA,NA,1985-09-19
1985,9,20,235.83333333333334,NA,NA,NA,1985-09-20
1985,9,21,242.08333333333334,NA,NA,NA,1985-09-21
1985,9,22,89.58333333333333,NA,NA,NA,1985-09-22
1985,9,23,57.82608695652174,NA,NA,NA,1985-09-23
1985,9,24,72.08333333333334,NA,NA,NA,1985-09-24
1985,9,25,222.08333333333331,NA,NA,NA,1985-09-25
1985,9,26,93.33333333333333,NA,NA,NA,1985-09-26
1985,9,27,93.75,NA,NA,NA,1985-09-27
1985,9,28,253.75,NA,NA,NA,1985-09-28
1985,9,29,219.16666666666669,NA,NA,NA,1985-09-29
1985,9,30,213.33333333333334,NA,NA,NA,1985-09-30
1985,10,1,197.5,NA,NA,NA,1985-10-01
1985,10,2,217.5,NA,NA,NA,1985-10-02
1985,10,3,128.75,NA,NA,NA,1985-10-03
1985,10,4,44.583333333333336,NA,NA,NA,1985-10-04
1985,10,5,112.91666666666666,NA,NA,NA,1985-10-05
1985,10,6,252.5,NA,NA,NA,1985-10-06
1985,10,7,258.3333333333333,NA,NA,NA,1985-10-07
1985,10,8,217.5,NA,NA,NA,1985-10-08
1985,10,9,212.91666666666666,NA,NA,NA,1985-10-09
1985,10,10,222.08333333333334,NA,NA,NA,1985-10-10
1985,10,11,299.1666666666667,NA,NA,NA,1985-10-11
1985,10,12,246.66666666666666,NA,NA,NA,1985-10-12
1985,10,13,173.33333333333334,NA,NA,NA,1985-10-13
1985,10,14,254.16666666666669,NA,NA,NA,1985-10-14
1985,10,15,134.58333333333331,NA,NA,NA,1985-10-15
1985,10,16,254.58333333333334,NA,NA,NA,1985-10-16
1985,10,17,286.6666666666667,NA,NA,NA,1985-10-17
1985,10,18,191.66666666666666,NA,NA,NA,1985-10-18
1985,10,19,229.58333333333334,NA,NA,NA,1985-10-19
1985,10,20,294.1666666666667,NA,NA,NA,1985-10-20
1985,10,21,165.83333333333334,NA,NA,NA,1985-10-21
1985,10,22,215.83333333333334,NA,NA,NA,1985-10-22
1985,10,23,186.66666666666666,NA,NA,NA,1985-10-23
1985,10,24,179.58333333333331,NA,NA,NA,1985-10-24
1985,10,25,231.25,NA,NA,NA,1985-10-25
1985,10,26,278.3333333333333,NA,NA,NA,1985-10-26
1985,10,27,232.5,NA,NA,NA,1985-10-27
1985,10,28,296.6666666666667,NA,NA,NA,1985-10-28
1985,10,29,301.25,NA,NA,NA,1985-10-29
1985,10,30,275.8333333333333,NA,NA,NA,1985-10-30
1985,10,31,91.66666666666666,NA,NA,NA,1985-10-31
1985,11,1,194.7826086956522,NA,NA,NA,1985-11-01
1985,11,2,43.33333333333333,NA,NA,NA,1985-11-02
1985,11,3,34.16666666666667,NA,NA,NA,1985-11-03
1985,11,4,50,NA,NA,NA,1985-11-04
1985,11,5,66.52173913043478,NA,NA,NA,1985-11-05
1985,11,6,71.66666666666666,NA,NA,NA,1985-11-06
1985,11,7,231.66666666666669,NA,NA,NA,1985-11-07
1985,11,8,248.75,NA,NA,NA,1985-11-08
1985,11,9,221.66666666666669,NA,NA,NA,1985-11-09
1985,11,10,209.16666666666669,NA,NA,NA,1985-11-10
1985,11,11,75.83333333333333,NA,NA,NA,1985-11-11
1985,11,12,60.41666666666667,NA,NA,NA,1985-11-12
1985,11,13,237.5,NA,NA,NA,1985-11-13
1985,11,14,211.25,NA,NA,NA,1985-11-14
1985,11,15,280.8333333333333,NA,NA,NA,1985-11-15
1985,11,16,199.16666666666669,NA,NA,NA,1985-11-16
1985,11,17,198.33333333333331,NA,NA,NA,1985-11-17
1985,11,18,267.9166666666667,NA,NA,NA,1985-11-18
1985,11,19,224.58333333333334,NA,NA,NA,1985-11-19
1985,11,20,203.75,NA,NA,NA,1985-11-20
1985,11,21,270.8333333333333,NA,NA,NA,1985-11-21
1985,11,22,169.16666666666666,NA,NA,NA,1985-11-22
1985,11,23,202.91666666666666,NA,NA,NA,1985-11-23
1985,11,24,253.33333333333334,NA,NA,NA,1985-11-24
1985,11,25,291.25,NA,NA,NA,1985-11-25
1985,11,26,232.91666666666666,NA,NA,NA,1985-11-26
1985,11,27,78.33333333333333,NA,NA,NA,1985-11-27
1985,11,28,65.83333333333334,NA,NA,NA,1985-11-28
1985,11,29,37.91666666666667,NA,NA,NA,1985-11-29
1985,11,30,156.25,NA,NA,NA,1985-11-30
1985,12,1,64.16666666666667,NA,NA,NA,1985-12-01
1985,12,2,179.58333333333331,NA,NA,NA,1985-12-02
1985,12,3,277.39130434782606,NA,NA,NA,1985-12-03
1985,12,4,280.8333333333333,NA,NA,NA,1985-12-04
1985,12,5,192.91666666666666,NA,NA,NA,1985-12-05
1985,12,6,98.75,NA,NA,NA,1985-12-06
1985,12,7,253.75,NA,NA,NA,1985-12-07
1985,12,8,257.0833333333333,NA,NA,NA,1985-12-08
1985,12,9,281.6666666666667,NA,NA,NA,1985-12-09
1985,12,10,294.1666666666667,NA,NA,NA,1985-12-10
1985,12,11,259.5833333333333,NA,NA,NA,1985-12-11
1985,12,12,127.08333333333334,NA,NA,NA,1985-12-12
1985,12,13,200,NA,NA,NA,1985-12-13
1985,12,14,215,NA,NA,NA,1985-12-14
1985,12,15,254.16666666666666,NA,NA,NA,1985-12-15
1985,12,16,237.08333333333334,NA,NA,NA,1985-12-16
1985,12,17,241.66666666666669,NA,NA,NA,1985-12-17
1985,12,18,242.5,NA,NA,NA,1985-12-18
1985,12,19,279.5833333333333,NA,NA,NA,1985-12-19
1985,12,20,212.08333333333331,NA,NA,NA,1985-12-20
1985,12,21,112.08333333333334,NA,NA,NA,1985-12-21
1985,12,22,270,NA,NA,NA,1985-12-22
1985,12,23,226.66666666666666,NA,NA,NA,1985-12-23
1985,12,24,197.08333333333334,NA,NA,NA,1985-12-24
1985,12,25,205.41666666666669,NA,NA,NA,1985-12-25
1985,12,26,264.1666666666667,NA,NA,NA,1985-12-26
1985,12,27,220,NA,NA,NA,1985-12-27
1985,12,28,244.16666666666666,NA,NA,NA,1985-12-28
1985,12,29,235,NA,NA,NA,1985-12-29
